sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Closed position,1172792960,USTEC,16,Buy,25682.9,25619.3,2026/01/23 17:53:19,2026/01/23 19:40:26,2026/01/23,2026/01/23,-1017.6,0,0,-1017.6,27224.7,25170.01,-63.6,Loss,1.79,202501010,,deusfund-sqx2
Closed position,1172747440,USTEC,8,Buy,25645.4,25615.4,2026/01/23 17:35:36,2026/01/23 19:42:08,2026/01/23,2026/01/23,-240,0,0,-240,0,25523.34,-30.0,Loss,2.11,202501007,,deusfund-sqx2
Closed position,1170909712,XAUUSD,1,Buy,4888.03,4965.61,2026/01/22 19:22:56,2026/01/23 20:00:00,2026/01/22,2026/01/23,7758,-57.78,-7,7693.22,5064.33,4857.15,775.8,Win,24.62,202501023,,deusfund-sqx2
Closed position,1172813665,XAUUSD,0.4,Buy,4965.24,4972.33,2026/01/23 18:02:26,2026/01/23 20:40:00,2026/01/23,2026/01/23,283.6,0,-2.8,280.8,4988.66,4957.11,70.9,Win,2.63,6,,deusfund-sqx1
Closed position,1172806133,USTEC,8,Buy,25692.8,25596.5,2026/01/23 18:00:00,2026/01/23 22:45:00,2026/01/23,2026/01/23,-770.4,0,0,-770.4,0,24922.69,-96.3,Loss,4.75,202501011,,deusfund-sqx2
Closed position,1174382209,XAUUSD,1,Buy,5085.68,5053.33,2026/01/26 05:15:25,2026/01/26 07:19:40,2026/01/26,2026/01/26,-3235,0,-7,-3242,0,5053.47,-323.5,Loss,2.07,202501025,,deusfund-sqx2
Closed position,1174754843,XAUUSD,0.4,Buy,5089.09,5081.2,2026/01/26 10:00:03,2026/01/26 10:53:33,2026/01/26,2026/01/26,-315.6,0,-2.8,-318.4,5112.75,5081.2,-78.9,Loss,0.89,6,,deusfund-sqx1
Closed position,1174851213,XAUUSD,0.4,Buy,5089.41,5081.6,2026/01/26 11:00:18,2026/01/26 11:50:58,2026/01/26,2026/01/26,-312.4,0,-2.8,-315.2,5112.75,5081.2,-78.1,Loss,0.84,6,,deusfund-sqx1
Closed position,1174976029,XAUUSD,0.4,Buy,5089.37,5081.06,2026/01/26 12:14:10,2026/01/26 13:18:52,2026/01/26,2026/01/26,-332.4,0,-2.8,-335.2,5112.75,5081.2,-83.1,Loss,1.08,6,,deusfund-sqx1
Closed position,1175111442,XAUUSD,0.4,Buy,5091.86,5083.74,2026/01/26 14:01:38,2026/01/26 14:42:18,2026/01/26,2026/01/26,-324.8,0,-2.8,-327.6,5115.27,5083.72,-81.2,Loss,0.68,6,,deusfund-sqx1
Closed position,1175517549,XAUUSD,0.4,Buy,5091.9,5082.91,2026/01/26 16:52:29,2026/01/26 17:34:01,2026/01/26,2026/01/26,-359.6,0,-2.8,-362.4,5115.27,5083.72,-89.9,Loss,0.69,6,,deusfund-sqx1
Closed position,1175734693,XAUUSD,0.4,Buy,5096.29,5087.68,2026/01/26 18:03:10,2026/01/26 18:27:51,2026/01/26,2026/01/26,-344.4,0,-2.8,-347.2,5119.79,5088.24,-86.1,Loss,0.41,6,,deusfund-sqx1
Closed position,1175904538,XAUUSD,0.4,Buy,5096.36,5087.55,2026/01/26 19:05:02,2026/01/26 19:11:02,2026/01/26,2026/01/26,-352.4,0,-2.8,-355.2,5119.79,5088.24,-88.1,Loss,0.1,6,,deusfund-sqx1
Closed position,1175451112,USTEC,8,Buy,25642.5,25752,2026/01/26 16:34:25,2026/01/26 22:45:01,2026/01/26,2026/01/26,876,0,0,876,0,23075.49,109.5,Win,6.18,9,,deusfund-sqx1
Closed position,1175479159,USTEC,16,Buy,25689.9,25752,2026/01/26 16:41:15,2026/01/26 22:45:01,2026/01/26,2026/01/26,993.6,0,0,993.6,27219,25164.73,62.1,Win,6.06,202501010,,deusfund-sqx2
Closed position,1175811457,USTEC,8,Buy,25779.3,25752,2026/01/26 18:28:30,2026/01/26 22:45:01,2026/01/26,2026/01/26,-218.4,0,0,-218.4,0,25004.73,-27.3,Loss,4.28,202501011,,deusfund-sqx2
Closed position,1176719707,USDJPY,1,Buy,154.391,153.845,2026/01/27 03:04:46,2026/01/27 11:52:24,2026/01/27,2026/01/27,-354.9,0,-7,-361.9,156.55,153.773,-54.6,Loss,8.79,202501013,,deusfund-sqx2
Closed position,1175598384,USTEC,8,Buy,25728.4,25841.3,2026/01/26 17:17:59,2026/01/27 16:30:08,2026/01/26,2026/01/27,903.2,-47.13,0,856.07,0,25603.19,112.9,Win,23.2,202501007,,deusfund-sqx2
Closed position,1178207043,XAUUSD,0.4,Buy,5100.87,5092.88,2026/01/27 18:19:49,2026/01/27 18:31:37,2026/01/27,2026/01/27,-319.6,0,-2.8,-322.4,5124.49,5092.94,-79.9,Loss,0.2,6,,deusfund-sqx1
Closed position,1177961081,USTEC,8,Buy,25888.4,25911.3,2026/01/27 16:53:12,2026/01/27 20:02:11,2026/01/27,2026/01/27,183.2,0,0,183.2,0,23299.07,22.9,Win,3.15,9,,deusfund-sqx1
Closed position,1178620529,XAUUSD,0.4,Buy,5100.96,5123.54,2026/01/27 22:03:00,2026/01/27 22:07:59,2026/01/27,2026/01/27,903.2,0,-2.8,900.4,5124.49,5092.94,225.8,Win,0.08,6,,deusfund-sqx1
Closed position,1178198315,USTEC,16,Buy,25971,25960,2026/01/27 18:16:43,2026/01/27 22:45:00,2026/01/27,2026/01/27,-176,0,0,-176,27529.61,25451.9,-11,Loss,4.47,202501010,,deusfund-sqx2
Closed position,1178496634,USTEC,8,Buy,25952.4,25960,2026/01/27 20:31:22,2026/01/27 22:45:00,2026/01/27,2026/01/27,60.8,0,0,60.8,0,23357.39,7.6,Win,2.23,9,,deusfund-sqx1
Closed position,1178626417,XAUUSD,1,Buy,5112.14,5179.28,2026/01/27 22:03:26,2026/01/27 23:00:00,2026/01/27,2026/01/27,6714,0,-7,6707,0,5075.5,671.4,Win,0.94,202501025,,deusfund-sqx2
Closed position,1178626423,XAUUSD,1,Buy,5112.14,5178.53,2026/01/27 22:03:26,2026/01/27 23:00:16,2026/01/27,2026/01/27,6639,0,-7,6632,0,5067.86,663.9,Win,0.95,202501021,,deusfund-sqx2
Closed position,1178626371,XAUUSD,1,Buy,5112.14,5177.8,2026/01/27 22:03:26,2026/01/28 01:02:16,2026/01/27,2026/01/28,6566,-61.43,-7,6497.57,0,5062.3,656.6,Win,2.98,1007,,deusfund-sqx1
Closed position,1178833258,XAUUSD,0.4,Buy,5179.41,5169.32,2026/01/27 23:00:01,2026/01/28 01:13:43,2026/01/27,2026/01/28,-403.6,-24.57,-2.8,-430.97,5200.54,5168.99,-100.9,Loss,2.23,6,,deusfund-sqx1
Closed position,1178942875,XAUUSD,1,Buy,5182.7,5172.21,2026/01/28 01:02:43,2026/01/28 02:00:00,2026/01/28,2026/01/28,-1049,0,-7,-1056,0,5136.66,-104.9,Loss,0.95,202501021,,deusfund-sqx2
Closed position,1178205971,USTEC,5,Buy,25977.3,26071.8,2026/01/27 18:19:27,2026/01/28 05:28:24,2026/01/27,2026/01/28,472.5,-31.01,0,441.49,26107.17,25847.39,94.5,Win,11.15,1,,deusfund-sqx1
Closed position,1177985752,USTEC,8,Buy,25927,26186.7,2026/01/27 17:00:00,2026/01/28 10:00:01,2026/01/27,2026/01/28,2077.6,-49.62,0,2027.98,26317.83,25861.13,259.7,Win,17,202501005,,deusfund-sqx2
Closed position,1178682256,BTCUSD,0.8,Buy,88788.35,89002.08,2026/01/27 22:19:26,2026/01/28 10:00:02,2026/01/27,2026/01/28,170.98,-39.51,0,131.47,0,88276.77,213.7,Win,11.68,1001,,deusfund-sqx1
Closed position,1178626420,XAUUSD,1,Buy,5112.14,5295.3,2026/01/27 22:03:26,2026/01/28 10:02:52,2026/01/27,2026/01/28,18316,-61.43,-7,18247.57,5295.04,5074.09,1831.6,Win,11.99,202501023,,deusfund-sqx2
Closed position,1178626222,XAUUSD,1,Buy,5112.14,5295.3,2026/01/27 22:03:26,2026/01/28 10:02:52,2026/01/27,2026/01/28,18316,-61.43,-7,18247.57,5295.04,5075.05,1831.6,Win,11.99,202501024,,deusfund-sqx2
Closed position,1178626413,XAUUSD,1,Buy,5112.14,5295.3,2026/01/27 22:03:26,2026/01/28 10:02:52,2026/01/27,2026/01/28,18316,-61.43,-7,18247.57,5295.04,5074.09,1831.6,Win,11.99,1006,,deusfund-sqx1
Closed position,1179506792,USTEC,8,Buy,26107.2,26130.4,2026/01/28 07:36:13,2026/01/28 11:05:45,2026/01/28,2026/01/28,185.6,0,0,185.6,0,26028.08,23.2,Win,3.49,202501007,,deusfund-sqx2
Closed position,1178207059,XAUUSD,1,Buy,5100.87,5263.21,2026/01/27 18:19:49,2026/01/28 11:44:17,2026/01/27,2026/01/28,16234,-61.43,-7,16165.57,0,5065.35,1623.4,Win,17.41,202501026,,deusfund-sqx2
Closed position,1178627125,XAUUSD,1,Buy,5116.25,5244.48,2026/01/27 22:03:26,2026/01/28 13:04:59,2026/01/27,2026/01/28,12823,-61.43,-7,12754.57,0,5079.65,1282.3,Win,15.03,202501022,,deusfund-sqx2
Closed position,1180505129,USTEC,8,Buy,26155.9,26106.7,2026/01/28 16:44:34,2026/01/28 16:48:02,2026/01/28,2026/01/28,-393.6,0,0,-393.6,0,23545.67,-49.2,Loss,0.06,9,,deusfund-sqx1
Closed position,1180456410,USTEC,16,Buy,26151.7,26107.7,2026/01/28 16:32:47,2026/01/28 16:48:13,2026/01/28,2026/01/28,-704,0,0,-704,27719.67,25627.62,-44.0,Loss,0.26,202501010,,deusfund-sqx2
Closed position,1179451146,XAUUSD,1,Buy,5248.03,5286.34,2026/01/28 07:04:31,2026/01/28 17:00:01,2026/01/28,2026/01/28,3831,0,-7,3824,0,5210.21,383.1,Win,9.93,202501025,,deusfund-sqx2
Closed position,1180559177,XAUUSD,0.4,Buy,5294.04,5285.32,2026/01/28 17:00:36,2026/01/28 17:07:20,2026/01/28,2026/01/28,-348.8,0,-2.8,-351.6,5317.22,5285.67,-87.2,Loss,0.11,6,,deusfund-sqx1
Closed position,1180445948,USTEC,8,Buy,26134.2,26096.2,2026/01/28 16:30:32,2026/01/28 17:10:53,2026/01/28,2026/01/28,-304,0,0,-304,0,25351.25,-38.0,Loss,0.67,202501011,,deusfund-sqx2
Closed position,1180895902,XAUUSD,0.4,Buy,5293.78,5285.61,2026/01/28 18:46:25,2026/01/28 19:39:35,2026/01/28,2026/01/28,-326.8,0,-2.8,-329.6,5317.22,5285.67,-81.7,Loss,0.89,6,,deusfund-sqx1
Closed position,1181062133,XAUUSD,0.4,Buy,5299.86,5323.26,2026/01/28 20:00:23,2026/01/28 20:23:25,2026/01/28,2026/01/28,936,0,-2.8,933.2,5323.34,5291.79,234.0,Win,0.38,6,,deusfund-sqx1
Closed position,1181266164,XAUUSD,0.4,Buy,5300.31,5290.61,2026/01/28 21:15:18,2026/01/28 21:22:12,2026/01/28,2026/01/28,-388,0,-2.8,-390.8,5323.34,5291.79,-97.0,Loss,0.12,6,,deusfund-sqx1
Closed position,1181072869,USTEC,8,Buy,26021.6,26028,2026/01/28 20:04:52,2026/01/28 22:45:00,2026/01/28,2026/01/28,51.2,0,0,51.2,0,23419.22,6.4,Win,2.67,9,,deusfund-sqx1
Closed position,1178626365,XAUUSD,1,Buy,5112.14,5570.88,2026/01/27 22:03:26,2026/01/29 01:38:51,2026/01/27,2026/01/29,45874,-254.75,-7,45612.25,5571.03,5066.9,4587.4,Win,27.59,202501027,,deusfund-sqx2
Closed position,1182525348,XAUUSD,0.4,Buy,5563.49,5554.34,2026/01/29 09:00:02,2026/01/29 09:16:59,2026/01/29,2026/01/29,-366,0,-2.8,-368.8,5586.13,5554.58,-91.5,Loss,0.28,6,,deusfund-sqx1
Closed position,1177389193,GBPJPY,1,Sell,209.938,211.731,2026/01/27 11:52:30,2026/01/30 20:00:01,2026/01/27,2026/01/30,-1160.89,-73.53,-7,-1241.42,200.06,212.866,-179.3,Loss,80.13,202501002,,deusfund-sqx2
Closed position,1186535473,GBPJPY,1,Buy,212.059,211.726,2026/01/30 14:00:28,2026/01/30 20:00:01,2026/01/30,2026/01/30,-215.61,0,-7,-222.61,217.78,211.255,-33.3,Loss,5.99,202501003,,deusfund-sqx2
Closed position,1189336324,USTEC,5,Sell,25293.8,25469.3,2026/02/02 01:10:59,2026/02/02 02:12:13,2026/02/02,2026/02/02,-877.5,0,0,-877.5,24912.97,25468.67,-175.5,Loss,1.02,2,,deusfund-sqx1
Closed position,1189534335,GBPJPY,1,Buy,212.359,211.97,2026/02/02 02:22:07,2026/02/02 06:03:21,2026/02/02,2026/02/02,-251.06,0,-7,-258.06,218.086,211.552,-38.9,Loss,3.69,202501003,,deusfund-sqx2
Closed position,1189615518,USDJPY,1,Buy,155.233,154.721,2026/02/02 02:54:20,2026/02/02 08:36:08,2026/02/02,2026/02/02,-330.92,0,-7,-337.92,157.401,154.721,-51.2,Loss,5.7,202501013,,deusfund-sqx2
Closed position,1189615519,USDJPY,1,Buy,155.233,154.721,2026/02/02 02:54:20,2026/02/02 08:36:08,2026/02/02,2026/02/02,-330.92,0,-7,-337.92,158.022,154.721,-51.2,Loss,5.7,202501018,,deusfund-sqx2
Closed position,1189615513,USDJPY,1,Buy,155.233,154.703,2026/02/02 02:54:20,2026/02/02 08:36:27,2026/02/02,2026/02/02,-342.59,0,-7,-349.59,157.091,154.69,-53.0,Loss,5.7,202501017,,deusfund-sqx2
Closed position,1189820070,USTEC,5,Sell,25294,25475.9,2026/02/02 04:00:10,2026/02/02 16:30:07,2026/02/02,2026/02/02,-909.5,0,0,-909.5,24914.33,25475.69,-181.9,Loss,12.5,2,,deusfund-sqx1
Closed position,1191998318,USTEC,8,Buy,25761.2,25711.1,2026/02/02 17:14:32,2026/02/02 22:00:14,2026/02/02,2026/02/02,-400.8,0,0,-400.8,0,25557.84,-50.1,Loss,4.76,202501007,,deusfund-sqx2
Closed position,1194999229,USTEC,5,Sell,25482.3,25501.4,2026/02/03 17:01:17,2026/02/03 17:50:44,2026/02/03,2026/02/03,-95.5,0,0,-95.5,25354.08,25608.9,-19.1,Loss,0.82,1,,deusfund-sqx1
Closed position,1189615517,USDJPY,1,Buy,155.233,155.543,2026/02/02 02:54:20,2026/02/03 19:16:16,2026/02/02,2026/02/03,199.3,6.39,-7,198.69,157.867,153.676,31.0,Win,40.37,202501014,,deusfund-sqx2
Closed position,1196424108,XAUUSD,1,Buy,5052.1,5047.09,2026/02/04 03:14:32,2026/02/04 04:00:01,2026/02/04,2026/02/04,-501,0,-7,-508,5233.98,4940.36,-50.1,Loss,0.76,202501023,,deusfund-sqx2
Closed position,1195424426,USTEC,5,Sell,25294.9,25293.9,2026/02/03 19:12:51,2026/02/04 12:00:00,2026/02/03,2026/02/04,5,-1.17,0,3.83,24916.18,25482.55,1.0,Win,16.79,2,,deusfund-sqx1
Closed position,1193167641,GBPJPY,1,Buy,212.681,214.282,2026/02/03 02:01:16,2026/02/04 16:07:43,2026/02/03,2026/02/04,1023.36,8.93,-7,1025.29,218.414,211.872,160.1,Win,38.11,202501003,,deusfund-sqx2
Closed position,1193841748,XAUUSD,1,Buy,4841.79,5012.87,2026/02/03 08:13:36,2026/02/04 16:32:48,2026/02/03,2026/02/04,17108,-56.22,-7,17044.78,0,4729.48,1710.8,Win,32.32,202501026,,deusfund-sqx2
Closed position,1196552136,USTEC,5,Sell,25311.7,24933.3,2026/02/04 04:27:42,2026/02/04 18:40:00,2026/02/04,2026/02/04,1892,0,0,1892,24932.05,25499.74,378.4,Win,14.2,2,,deusfund-sqx1
Closed position,1197093326,USTEC,5,Sell,25311.7,24933.3,2026/02/04 10:26:54,2026/02/04 18:40:00,2026/02/04,2026/02/04,1892,0,0,1892,24932.12,25489.67,378.4,Win,8.22,2,,deusfund-sqx1
Closed position,1196097647,GBPJPY,1,Buy,213.373,213.535,2026/02/03 23:21:41,2026/02/05 05:35:58,2026/02/03,2026/02/05,103.36,35.72,-7,132.08,217.323,212.223,16.2,Win,30.24,202501002,,deusfund-sqx2
Closed position,1189615511,USDJPY,1,Buy,155.233,157.099,2026/02/02 02:54:20,2026/02/05 09:17:21,2026/02/02,2026/02/05,1187.79,31.71,-7,1212.50,157.091,153.986,186.6,Win,78.38,2025010019,,deusfund-sqx2
Closed position,1196324564,USDJPY,1,Buy,155.952,156.83,2026/02/04 02:33:02,2026/02/05 15:11:08,2026/02/04,2026/02/05,559.84,18.97,-7,571.81,157.822,155.622,87.8,Win,36.64,202501017,,deusfund-sqx2
Closed position,1196324567,USDJPY,1,Buy,155.952,156.558,2026/02/04 02:33:02,2026/02/05 15:38:34,2026/02/04,2026/02/05,387.08,18.97,-7,399.05,158.134,155.641,60.6,Win,37.09,202501013,,deusfund-sqx2
Closed position,1189615508,USDJPY,1,Buy,155.233,156.538,2026/02/02 02:54:20,2026/02/05 15:38:38,2026/02/02,2026/02/05,833.66,31.71,-7,858.37,158.333,154.5,130.5,Win,84.74,202501020,,deusfund-sqx2
Closed position,1201960187,USTEC,8,Buy,24781.9,24513.2,2026/02/05 19:46:34,2026/02/05 22:45:00,2026/02/05,2026/02/05,-2149.6,0,0,-2149.6,0,22302.25,-268.7,Loss,2.97,5,,deusfund-sqx1
Closed position,1204500202,USTEC,8,Buy,24783,24717.3,2026/02/06 16:34:06,2026/02/06 17:01:27,2026/02/06,2026/02/06,-525.6,0,0,-525.6,0,22304.07,-65.7,Loss,0.46,9,,deusfund-sqx1
Closed position,1204727859,USTEC,8,Buy,24834.5,25057.4,2026/02/06 17:34:16,2026/02/06 22:45:01,2026/02/06,2026/02/06,1783.2,0,0,1783.2,0,22352.58,222.9,Win,5.18,9,,deusfund-sqx1
Closed position,1204728701,USTEC,8,Buy,24837.2,25058.2,2026/02/06 17:34:28,2026/02/06 22:45:01,2026/02/06,2026/02/06,1768,0,0,1768,0,22353.82,221.0,Win,5.18,5,,deusfund-sqx1
Closed position,1204896349,USTEC,16,Buy,24951.5,25057.4,2026/02/06 18:35:39,2026/02/06 22:45:01,2026/02/06,2026/02/06,1694.4,0,0,1694.4,26447.21,24451.2,105.9,Win,4.16,202501010,,deusfund-sqx2
Closed position,1205017291,USTEC,8,Buy,24995.5,25058.2,2026/02/06 19:32:33,2026/02/06 22:45:01,2026/02/06,2026/02/06,501.6,0,0,501.6,0,24246.31,62.7,Win,3.21,202501011,,deusfund-sqx2
Closed position,1206641009,GBPJPY,1,Buy,214.033,213.215,2026/02/09 02:00:01,2026/02/09 03:15:04,2026/02/09,2026/02/09,-521.98,0,-7,-528.98,219.804,213.225,-81.8,Loss,1.25,202501003,,deusfund-sqx2
Closed position,1189615515,USDJPY,1,Buy,155.233,156.42,2026/02/02 02:54:20,2026/02/09 03:30:58,2026/02/02,2026/02/09,758.85,44.56,-7,796.41,157.867,154.531,118.7,Win,168.61,202501016,,deusfund-sqx2
Closed position,1205353384,USTEC,8,Buy,25127.9,25050.8,2026/02/06 22:51:47,2026/02/09 09:28:41,2026/02/06,2026/02/09,-616.8,-134.69,0,-751.49,0,24869.4,-77.1,Loss,58.62,202501007,,deusfund-sqx2
Closed position,1196324566,USDJPY,1,Buy,155.952,156.195,2026/02/04 02:33:02,2026/02/09 15:09:31,2026/02/04,2026/02/09,155.57,31.82,-7,180.39,158.758,155.641,24.3,Win,132.61,202501018,,deusfund-sqx2
Closed position,1208668766,XAUUSD,1,Buy,5064.72,5074.52,2026/02/09 18:03:25,2026/02/09 19:00:00,2026/02/09,2026/02/09,980,0,-7,973,0,4985.24,98.0,Win,0.94,202501025,,deusfund-sqx2
Closed position,1207271718,USTEC,5,Sell,25104.3,25323.8,2026/02/09 08:00:46,2026/02/09 19:11:19,2026/02/09,2026/02/09,-1097.5,0,0,-1097.5,24727.85,25322.68,-219.5,Loss,11.18,2,,deusfund-sqx1
Closed position,1206432030,USTEC,5,Sell,25112.2,25268.9,2026/02/09 01:00:19,2026/02/09 20:00:00,2026/02/09,2026/02/09,-783.5,0,0,-783.5,24739,25347.49,-156.7,Loss,18.99,2,,deusfund-sqx1
Closed position,1207076161,USTEC,5,Sell,25107.2,25340.4,2026/02/09 05:37:00,2026/02/09 21:33:23,2026/02/09,2026/02/09,-1166,0,0,-1166,24732.53,25340.23,-233.2,Loss,15.94,2,,deusfund-sqx1
Closed position,1209237899,XAUUSD,1,Buy,5086.61,5000.74,2026/02/09 22:33:11,2026/02/10 01:12:14,2026/02/09,2026/02/10,-8587,-58.4,-7,-8652.4,0,5001.29,-858.7,Loss,2.65,202501026,,deusfund-sqx2
Closed position,1209138080,USTEC,8,Buy,25336.9,25200.7,2026/02/09 21:30:21,2026/02/10 04:37:48,2026/02/09,2026/02/10,-1089.6,-46.12,0,-1135.72,25716.95,25202.78,-136.2,Loss,7.12,202501005,,deusfund-sqx2
Closed position,1189615516,USDJPY,1,Buy,155.233,154.454,2026/02/02 02:54:20,2026/02/10 16:22:54,2026/02/02,2026/02/10,-504.36,51.06,-7,-460.30,157.712,154.452,-77.9,Loss,205.48,202501015,,deusfund-sqx2
Closed position,1208781853,USTEC,5,Buy,25299.7,25173.3,2026/02/09 18:46:48,2026/02/10 16:49:43,2026/02/09,2026/02/10,-632,-28.83,0,-660.83,25426.14,25173.14,-126.4,Loss,22.05,1,,deusfund-sqx1
Closed position,1212731055,XAUUSD,1,Buy,5088.51,5093.64,2026/02/11 12:44:09,2026/02/11 13:00:00,2026/02/11,2026/02/11,513,0,-7,506,0,5018.28,51.3,Win,0.26,202501025,,deusfund-sqx2
Closed position,1212731361,XAUUSD,1,Buy,5088.63,5093.64,2026/02/11 12:44:09,2026/02/11 13:00:00,2026/02/11,2026/02/11,501,0,-7,494,0,5035.99,50.1,Win,0.26,1007,,deusfund-sqx1
Closed position,1212733841,XAUUSD,1,Buy,5094.15,5093.64,2026/02/11 12:44:19,2026/02/11 13:00:00,2026/02/11,2026/02/11,-51,0,-7,-58,0,4997.8,-5.1,Loss,0.26,202501021,,deusfund-sqx2
Closed position,1212731123,XAUUSD,1,Buy,5088.51,5112.74,2026/02/11 12:44:09,2026/02/11 14:00:00,2026/02/11,2026/02/11,2423,0,-7,2416,5544.52,5036.4,242.3,Win,1.26,202501027,,deusfund-sqx2
Closed position,1212716851,XAUUSD,1,Buy,5082.31,5080.94,2026/02/11 12:40:53,2026/02/11 14:36:00,2026/02/11,2026/02/11,-137,0,-7,-144,0,5032.69,-13.7,Loss,1.92,202501026,,deusfund-sqx2
Closed position,1212733957,XAUUSD,1,Buy,5094.15,5072.24,2026/02/11 12:44:19,2026/02/11 14:41:10,2026/02/11,2026/02/11,-2191,0,-7,-2198,0,5031.63,-219.1,Loss,1.95,202501022,,deusfund-sqx2
Closed position,1212731097,XAUUSD,1,Buy,5088.51,5021.55,2026/02/11 12:44:09,2026/02/11 15:30:54,2026/02/11,2026/02/11,-6696,0,-7,-6703,5269.84,5028.21,-669.6,Loss,2.78,202501024,,deusfund-sqx2
Closed position,1212731059,XAUUSD,1,Buy,5088.51,5033.3,2026/02/11 12:44:09,2026/02/11 15:31:06,2026/02/11,2026/02/11,-5521,0,-7,-5528,5269.84,5018.85,-552.1,Loss,2.78,202501023,,deusfund-sqx2
Closed position,1212731355,XAUUSD,1,Buy,5088.63,5033.3,2026/02/11 12:44:09,2026/02/11 15:31:06,2026/02/11,2026/02/11,-5533,0,-7,-5540,5269.84,5018.85,-553.3,Loss,2.78,1006,,deusfund-sqx1
Closed position,1213236607,USTEC,5,Buy,25366.9,25231.3,2026/02/11 15:56:01,2026/02/11 16:57:09,2026/02/11,2026/02/11,-678,0,0,-678,25488.72,25235.1,-135.6,Loss,1.02,1,,deusfund-sqx1
Closed position,1213537450,USTEC,5,Sell,25046.9,25218.3,2026/02/11 17:18:14,2026/02/11 19:43:46,2026/02/11,2026/02/11,-857,0,0,-857,24677.71,25217.71,-171.4,Loss,2.43,2,,deusfund-sqx1
Closed position,1213178683,GBPJPY,1,Sell,209.162,208.681,2026/02/11 15:39:51,2026/02/11 22:21:08,2026/02/11,2026/02/11,314.2,0,-7,307.2,199.367,212.128,48.1,Win,6.69,202501002,,deusfund-sqx2
Closed position,1215622935,USTEC,8,Buy,25319.3,25163.2,2026/02/12 15:40:38,2026/02/12 16:49:58,2026/02/12,2026/02/12,-1248.8,0,0,-1248.8,0,25160.97,-156.1,Loss,1.16,202501007,,deusfund-sqx2
Closed position,1216078058,USTEC,5,Sell,24864.7,24749,2026/02/12 18:07:04,2026/02/12 18:29:14,2026/02/12,2026/02/12,578.5,0,0,578.5,24751.49,25000.25,115.7,Win,0.37,1,,deusfund-sqx1
Closed position,1215997953,USTEC,5,Sell,25035.5,24660.3,2026/02/12 17:40:44,2026/02/12 22:51:18,2026/02/12,2026/02/12,1876,0,0,1876,24658.86,25183.66,375.2,Win,5.18,2,,deusfund-sqx1
Closed position,1216119194,GBPJPY,1,Sell,207.967,208.561,2026/02/12 18:12:25,2026/02/13 20:00:00,2026/02/12,2026/02/13,-388.73,-14.51,-7,-410.24,198.19,210.875,-59.4,Loss,25.79,202501002,,deusfund-sqx2
Closed position,1219001263,USTEC,8,Buy,24796.9,24659.9,2026/02/13 17:29:00,2026/02/13 22:37:21,2026/02/13,2026/02/13,-1096,0,0,-1096,0,22315.59,-137.0,Loss,5.14,5,,deusfund-sqx1
Closed position,1218942770,BTCUSD,0.8,Buy,68380.9,68754.53,2026/02/13 17:11:56,2026/02/14 07:00:00,2026/02/13,2026/02/14,298.9,-91.7,0,207.2,0,67573.73,373.6,Win,13.8,1001,,deusfund-sqx1
Closed position,1222268097,USDJPY,1,Buy,153.682,153.353,2026/02/17 01:09:45,2026/02/17 02:06:40,2026/02/17,2026/02/17,-214.54,0,-7,-221.54,155.513,153.361,-32.9,Loss,0.95,202501017,,deusfund-sqx2
Closed position,1222264244,USDJPY,1,Buy,153.591,153.269,2026/02/17 01:06:43,2026/02/17 02:21:13,2026/02/17,2026/02/17,-210.09,0,-7,-217.09,156.334,153.28,-32.2,Loss,1.24,202501018,,deusfund-sqx2
Closed position,1222268089,USDJPY,1,Buy,153.682,153.252,2026/02/17 01:09:45,2026/02/17 02:21:54,2026/02/17,2026/02/17,-280.58,0,-7,-287.58,156.742,153.252,-43.0,Loss,1.2,202501020,,deusfund-sqx2
Closed position,1222264251,USDJPY,1,Buy,153.591,152.802,2026/02/17 01:06:43,2026/02/17 10:47:47,2026/02/17,2026/02/17,-516.35,0,-7,-523.35,156.027,152.802,-78.9,Loss,9.68,202501015,,deusfund-sqx2
Closed position,1222926152,GBPJPY,1,Sell,207.899,207.835,2026/02/17 09:00:08,2026/02/17 11:22:55,2026/02/17,2026/02/17,41.86,0,-7,34.86,198.133,210.816,6.4,Win,2.38,202501002,,deusfund-sqx2
Closed position,1224492432,USTEC,8,Buy,24806.7,24691.5,2026/02/17 21:35:47,2026/02/17 22:31:40,2026/02/17,2026/02/17,-921.6,0,0,-921.6,0,24690.38,-115.2,Loss,0.93,202501007,,deusfund-sqx2
Closed position,1222264255,USDJPY,1,Buy,153.591,153.125,2026/02/17 01:06:43,2026/02/18 01:49:40,2026/02/17,2026/02/18,-304.33,6.39,-7,-304.94,156.181,152.034,-46.6,Loss,24.72,202501014,,deusfund-sqx2
Closed position,1225910714,USTEC,5,Buy,24898,25021.9,2026/02/18 17:01:27,2026/02/18 17:55:22,2026/02/18,2026/02/18,619.5,0,0,619.5,25022.41,24773.43,123.9,Win,0.9,1,,deusfund-sqx1
Closed position,1225858672,USTEC,8,Buy,24810,24953.6,2026/02/18 16:45:57,2026/02/18 20:42:50,2026/02/18,2026/02/18,1148.8,0,0,1148.8,0,22328.68,143.6,Win,3.95,9,,deusfund-sqx1
