sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Closed position,772358275,BTCUSD,0.8,Buy,85990.26,85281.33,2025/03/20 17:06:34,2025/03/20 18:03:06,2025/03/20,2025/03/20,-567.14,0,0,-567.14,0,85290.19,-708.9,Loss,0.94,1001,,deusfund-sqx1
Closed position,773303824,USTEC,5,Sell,19522.4,19505.45,2025/03/21 15:40:11,2025/03/21 19:00:00,2025/03/21,2025/03/21,84.75,0,0,84.75,19229.99,19664.68,17.0,Win,3.33,2,,deusfund-sqx1
Closed position,773331519,GBPJPY,1,Sell,192.231,192.478,2025/03/21 16:01:54,2025/03/21 19:26:13,2025/03/21,2025/03/21,-165.66,0,-7,-172.66,183.207,194.933,-24.7,Loss,3.41,202501002,,deusfund-sqx2
Closed position,774028391,BTCUSD,0.8,Buy,84518.16,86529.97,2025/03/23 14:01:06,2025/03/24 07:00:00,2025/03/23,2025/03/24,1609.45,0,0,1609.45,0,84185.89,2011.8,Win,16.98,1001,,deusfund-sqx1
Closed position,774142061,USTEC,8,Buy,19866.7,19899.85,2025/03/24 02:00:02,2025/03/24 07:00:00,2025/03/24,2025/03/24,265.2,0,0,265.2,0,19779.7,33.2,Win,5,202501009,,deusfund-sqx2
Closed position,774667148,USTEC,8,Buy,20028.7,20028.55,2025/03/24 14:11:30,2025/03/24 16:34:49,2025/03/24,2025/03/24,-1.2,0,0,-1.2,0,19925.49,-0.2,Loss,2.39,202501004,,deusfund-sqx2
Closed position,763269598,USDJPY,1,Buy,147.83,150.193,2025/03/12 01:01:37,2025/03/24 16:55:51,2025/03/12,2025/03/24,1573.31,74.01,-7,1640.32,150.194,147.09,236.3,Win,303.9,202501015,,deusfund-sqx2
Closed position,774836581,USTEC,8,Buy,20089.55,20113.8,2025/03/24 16:45:04,2025/03/24 20:13:24,2025/03/24,2025/03/24,194,0,0,194,0,18080.59,24.2,Win,3.47,9,,deusfund-sqx1
Closed position,775182470,USTEC,8,Buy,20141.95,20168.35,2025/03/24 20:51:49,2025/03/24 22:45:01,2025/03/24,2025/03/24,211.2,0,0,211.2,0,18127.61,26.4,Win,1.89,9,,deusfund-sqx1
Closed position,774474327,USTEC,8,Buy,19972.3,20160.3,2025/03/24 11:03:07,2025/03/25 04:00:00,2025/03/24,2025/03/25,1504,-26.05,0,1477.95,20270.87,19878.83,188.0,Win,16.95,202501005,,deusfund-sqx2
Closed position,775341471,USDJPY,1,Buy,150.739,150.422,2025/03/25 01:14:47,2025/03/25 09:02:50,2025/03/25,2025/03/25,-210.74,0,-7,-217.74,152.547,150.376,-31.7,Loss,7.8,202501017,,deusfund-sqx2
Closed position,774110070,USTEC,8,Buy,19872.85,20099.15,2025/03/24 01:01:09,2025/03/25 11:15:31,2025/03/24,2025/03/25,1810.4,-26.05,0,1784.35,0,19707.23,226.3,Win,34.24,202501007,,deusfund-sqx2
Closed position,774120178,USDJPY,1,Buy,149.578,150.349,2025/03/24 01:12:47,2025/03/25 13:12:12,2025/03/24,2025/03/25,512.81,6.11,-7,511.92,151.369,148.377,77.1,Win,35.99,202501019,,deusfund-sqx2
Closed position,775341472,USDJPY,1,Buy,150.739,150.268,2025/03/25 01:14:47,2025/03/25 13:38:32,2025/03/25,2025/03/25,-313.44,0,-7,-320.44,153.301,150.269,-47.1,Loss,12.4,202501016,,deusfund-sqx2
Closed position,775341473,USDJPY,1,Buy,150.739,150.247,2025/03/25 01:14:47,2025/03/25 13:39:54,2025/03/25,2025/03/25,-327.46,0,-7,-334.46,153.753,150.248,-49.2,Loss,12.42,202501020,,deusfund-sqx2
Closed position,774165916,GBPJPY,1,Buy,193.478,194.262,2025/03/24 02:54:45,2025/03/25 15:42:03,2025/03/24,2025/03/25,522.58,8.18,-7,523.76,198.702,192.678,78.4,Win,36.79,202501003,,deusfund-sqx2
Closed position,775325717,USDJPY,1,Buy,150.743,149.982,2025/03/25 00:06:22,2025/03/25 15:42:19,2025/03/25,2025/03/25,-507.39,0,-7,-514.39,153.15,149.984,-76.1,Loss,15.6,202501015,,deusfund-sqx2
Closed position,776058073,XAUUSD,1,Buy,3028.51,3021.24,2025/03/25 16:36:45,2025/03/25 18:17:53,2025/03/25,2025/03/25,-727,0,-7,-734,0,3019.84,-72.7,Loss,1.69,202501026,,deusfund-sqx2
Closed position,776192193,USTEC,8,Buy,20287,20237.7,2025/03/25 17:52:16,2025/03/25 18:54:55,2025/03/25,2025/03/25,-394.4,0,0,-394.4,0,20237.92,-49.3,Loss,1.04,202501007,,deusfund-sqx2
Closed position,776178229,USTEC,8,Buy,20271.15,20219.5,2025/03/25 17:41:49,2025/03/25 19:31:43,2025/03/25,2025/03/25,-413.2,0,0,-413.2,20575.07,20218.84,-51.6,Loss,1.83,202501005,,deusfund-sqx2
Closed position,776332599,USTEC,8,Buy,20256.7,20261.1,2025/03/25 19:54:37,2025/03/25 22:45:02,2025/03/25,2025/03/25,35.2,0,0,35.2,0,18230.75,4.4,Win,2.84,9,,deusfund-sqx1
Closed position,776178295,USTEC,8,Buy,20272.05,20321.9,2025/03/25 17:41:50,2025/03/26 04:00:00,2025/03/25,2025/03/26,398.8,-26.05,0,372.75,0,20179.43,49.8,Win,10.3,202501008,,deusfund-sqx2
Closed position,776474664,USTEC,8,Buy,20312.15,20306.2,2025/03/25 23:28:07,2025/03/26 05:00:00,2025/03/25,2025/03/26,-47.6,-26.05,0,-73.65,0,20239.89,-6.0,Loss,5.53,202501009,,deusfund-sqx2
Closed position,774108067,USTEC,8,Buy,19861.55,20200.55,2025/03/24 01:00:04,2025/03/26 16:47:06,2025/03/24,2025/03/26,2712,-52.1,0,2659.9,0,19753.76,339.0,Win,63.78,202501006,,deusfund-sqx2
Closed position,777851465,XAUUSD,1,Buy,3035.92,3034.14,2025/03/27 07:09:44,2025/03/27 08:00:00,2025/03/27,2025/03/27,-178,0,-7,-185,3145.23,3027.07,-17.8,Loss,0.84,202501023,,deusfund-sqx2
Closed position,777851455,XAUUSD,1,Buy,3035.92,3034.14,2025/03/27 07:09:44,2025/03/27 08:00:00,2025/03/27,2025/03/27,-178,0,-7,-185,3145.23,3027.07,-17.8,Loss,0.84,1006,,deusfund-sqx1
Closed position,777851453,XAUUSD,1,Buy,3035.92,3034.14,2025/03/27 07:09:44,2025/03/27 08:00:00,2025/03/27,2025/03/27,-178,0,-7,-185,0,3026.5,-17.8,Loss,0.84,1007,,deusfund-sqx1
Closed position,777851410,XAUUSD,1,Buy,3035.92,3034.14,2025/03/27 07:09:44,2025/03/27 08:00:00,2025/03/27,2025/03/27,-178,0,-7,-185,0,3025.57,-17.8,Loss,0.84,202501021,,deusfund-sqx2
Closed position,777867416,XAUUSD,1,Buy,3038.67,3030.08,2025/03/27 07:36:44,2025/03/27 08:57:49,2025/03/27,2025/03/27,-859,0,-7,-866,0,3030.08,-85.9,Loss,1.35,202501022,,deusfund-sqx2
Closed position,777866967,XAUUSD,1,Buy,3038.23,3028.76,2025/03/27 07:36:39,2025/03/27 09:00:28,2025/03/27,2025/03/27,-947,0,-7,-954,0,3028.79,-94.7,Loss,1.4,202501025,,deusfund-sqx2
Closed position,777804778,XAUUSD,1,Buy,3030.56,3026.74,2025/03/27 05:39:53,2025/03/27 09:46:31,2025/03/27,2025/03/27,-382,0,-7,-389,0,3022.05,-38.2,Loss,4.11,202501026,,deusfund-sqx2
Closed position,777851473,XAUUSD,1,Buy,3035.92,3026.74,2025/03/27 07:09:44,2025/03/27 09:46:31,2025/03/27,2025/03/27,-918,0,-7,-925,3309.17,3026.93,-91.8,Loss,2.61,202501027,,deusfund-sqx2
Closed position,778165586,XAUUSD,0.4,Buy,3053.47,3045.18,2025/03/27 13:26:21,2025/03/27 16:11:38,2025/03/27,2025/03/27,-331.6,0,-2.8,-334.4,3076.73,3045.18,-82.9,Loss,2.75,6,,deusfund-sqx1
Closed position,778508557,USTEC,8,Buy,19928.45,19870.4,2025/03/27 17:30:05,2025/03/27 18:41:08,2025/03/27,2025/03/27,-464.4,0,0,-464.4,0,17936.49,-58.0,Loss,1.18,5,,deusfund-sqx1
Closed position,778841760,USTEC,8,Buy,19894.8,19864.95,2025/03/27 22:14:51,2025/03/27 22:45:00,2025/03/27,2025/03/27,-238.8,0,0,-238.8,0,17905.35,-29.8,Loss,0.5,5,,deusfund-sqx1
Closed position,778851722,XAUUSD,0.4,Buy,3057.81,3081.37,2025/03/27 22:27:25,2025/03/28 08:55:50,2025/03/27,2025/03/28,942.4,-19.41,-2.8,920.19,3081.16,3049.61,235.6,Win,10.47,6,,deusfund-sqx1
Closed position,778085311,GBPJPY,1,Buy,194.724,194.995,2025/03/27 12:03:47,2025/03/28 09:31:07,2025/03/27,2025/03/28,179.83,9.14,-7,181.97,199.981,193.923,27.1,Win,21.46,202501003,,deusfund-sqx2
Closed position,777851459,XAUUSD,1,Buy,3035.92,3077.37,2025/03/27 07:09:44,2025/03/28 16:00:00,2025/03/27,2025/03/28,4145,-48.52,-7,4089.48,3145.23,3026.67,414.5,Win,32.84,202501024,,deusfund-sqx2
Closed position,779670777,XAUUSD,0.4,Buy,3084.76,3076.67,2025/03/28 17:00:40,2025/03/28 17:29:19,2025/03/28,2025/03/28,-323.6,0,-2.8,-326.4,3108.24,3076.69,-80.9,Loss,0.48,6,,deusfund-sqx1
Closed position,779702231,USTEC,5,Sell,19513.7,19346.3,2025/03/28 17:12:50,2025/03/28 19:00:00,2025/03/28,2025/03/28,837,0,0,837,19222.44,19625.75,167.4,Win,1.79,2,,deusfund-sqx1
Closed position,778085313,GBPJPY,1,Buy,194.724,194.266,2025/03/27 12:03:47,2025/03/28 20:00:00,2025/03/27,2025/03/28,-305.15,9.14,-7,-303.01,198.673,193.573,-45.8,Loss,31.94,202501002,,deusfund-sqx2
Closed position,779885111,XAUUSD,0.4,Buy,3084.81,3079.88,2025/03/28 18:45:55,2025/03/28 20:40:00,2025/03/28,2025/03/28,-197.2,0,-2.8,-200.0,3108.24,3076.69,-49.3,Loss,1.9,6,,deusfund-sqx1
Closed position,780591089,XAUUSD,1,Buy,3097.75,3118.59,2025/03/31 05:02:58,2025/03/31 14:00:00,2025/03/31,2025/03/31,2084,0,-7,2077,0,3087.36,208.4,Win,8.95,202501025,,deusfund-sqx2
Closed position,781221763,XAUUSD,0.4,Buy,3124.48,3116.26,2025/03/31 15:27:53,2025/03/31 16:05:01,2025/03/31,2025/03/31,-328.8,0,-2.8,-331.6,3147.94,3116.39,-82.2,Loss,0.62,6,,deusfund-sqx1
Closed position,781442743,BTCUSD,0.8,Buy,83564.07,82955.68,2025/03/31 17:15:54,2025/03/31 17:22:43,2025/03/31,2025/03/31,-486.71,0,0,-486.71,0,82958.76,-608.4,Loss,0.11,1001,,deusfund-sqx1
Closed position,781543265,XAUUSD,0.4,Buy,3124.65,3116.49,2025/03/31 18:12:36,2025/03/31 18:36:38,2025/03/31,2025/03/31,-326.4,0,-2.8,-329.2,3148.07,3116.52,-81.6,Loss,0.4,6,,deusfund-sqx1
Closed position,781673426,USTEC,8,Buy,19110.55,19242.65,2025/03/31 20:09:39,2025/03/31 22:45:00,2025/03/31,2025/03/31,1056.8,0,0,1056.8,0,17199.92,132.1,Win,2.59,5,,deusfund-sqx1
Closed position,781813569,XAUUSD,0.4,Buy,3124.56,3148.12,2025/03/31 22:59:32,2025/04/01 08:35:11,2025/03/31,2025/04/01,942.4,-17.9,-2.8,921.7,3148.07,3116.52,235.6,Win,9.59,6,,deusfund-sqx1
Closed position,781933127,XAUUSD,1,Buy,3127.85,3133.89,2025/04/01 04:00:09,2025/04/01 10:00:00,2025/04/01,2025/04/01,604,0,-7,597,0,3116.67,60.4,Win,6,202501025,,deusfund-sqx2
Closed position,782217515,USTEC,8,Buy,19276.75,19197.25,2025/04/01 10:04:38,2025/04/01 13:30:47,2025/04/01,2025/04/01,-636,0,0,-636,0,19197.7,-79.5,Loss,3.44,202501009,,deusfund-sqx2
Closed position,781876117,USDJPY,1,Buy,150.122,149.36,2025/04/01 02:18:57,2025/04/01 13:55:31,2025/04/01,2025/04/01,-510.18,0,-7,-517.18,152.524,149.371,-76.2,Loss,11.61,202501015,,deusfund-sqx2
Closed position,782441875,GBPJPY,1,Sell,192.879,192.698,2025/04/01 13:59:08,2025/04/01 16:11:38,2025/04/01,2025/04/01,121.11,0,-7,114.11,183.815,195.58,18.1,Win,2.21,202501002,,deusfund-sqx2
Closed position,782947511,USTEC,8,Buy,19457.55,19342.15,2025/04/01 19:17:26,2025/04/01 19:37:47,2025/04/01,2025/04/01,-923.2,0,0,-923.2,0,19343.37,-115.4,Loss,0.34,202501006,,deusfund-sqx2
Closed position,782918844,USTEC,5,Buy,19429.65,19332.75,2025/04/01 19:01:54,2025/04/01 19:43:10,2025/04/01,2025/04/01,-484.5,0,0,-484.5,19527.04,19332.74,-96.9,Loss,0.69,1,,deusfund-sqx1
Closed position,782778422,USTEC,8,Buy,19273.6,19272.35,2025/04/01 17:43:18,2025/04/01 21:02:13,2025/04/01,2025/04/01,-10,0,0,-10,0,17346.2,-1.2,Loss,3.32,5,,deusfund-sqx1
Closed position,783120868,USTEC,8,Buy,19279.5,19367.7,2025/04/01 22:01:21,2025/04/01 22:45:01,2025/04/01,2025/04/01,705.6,0,0,705.6,0,17350.46,88.2,Win,0.73,9,,deusfund-sqx1
Closed position,783157863,USTEC,5,Buy,19435.95,19454.25,2025/04/01 22:54:22,2025/04/02 03:01:40,2025/04/01,2025/04/02,91.5,-7.81,0,83.69,19531.01,19336.67,18.3,Win,4.12,1,,deusfund-sqx1
Closed position,784446575,USTEC,8,Buy,19615.25,19613.5,2025/04/02 19:49:05,2025/04/02 20:37:21,2025/04/02,2025/04/02,-14,0,0,-14,0,19504.68,-1.8,Loss,0.8,202501004,,deusfund-sqx2
Closed position,784481477,USTEC,8,Buy,19682.7,19579.7,2025/04/02 20:10:20,2025/04/02 20:45:51,2025/04/02,2025/04/02,-824,0,0,-824,19978.14,19579.32,-103.0,Loss,0.59,202501005,,deusfund-sqx2
Closed position,784481604,USTEC,8,Buy,19686.5,19579.7,2025/04/02 20:10:23,2025/04/02 20:45:51,2025/04/02,2025/04/02,-854.4,0,0,-854.4,0,19095.58,-106.8,Loss,0.59,202501011,,deusfund-sqx2
Closed position,784412377,USTEC,8,Buy,19571.7,19572.15,2025/04/02 19:20:56,2025/04/02 20:48:46,2025/04/02,2025/04/02,3.6,0,0,3.6,0,19451.51,0.4,Win,1.46,202501006,,deusfund-sqx2
Closed position,784422416,USTEC,8,Buy,19587.15,19549.9,2025/04/02 19:29:22,2025/04/02 20:52:14,2025/04/02,2025/04/02,-298,0,0,-298,0,19406.11,-37.2,Loss,1.38,202501007,,deusfund-sqx2
Closed position,784445292,USTEC,8,Buy,19613.35,19526.7,2025/04/02 19:48:32,2025/04/02 21:05:25,2025/04/02,2025/04/02,-693.2,0,0,-693.2,0,19527.55,-86.6,Loss,1.28,202501009,,deusfund-sqx2
Closed position,784705348,USTEC,5,Buy,19833.6,19775,2025/04/02 23:16:40,2025/04/02 23:18:43,2025/04/02,2025/04/02,-293,0,0,-293,20132.84,19775.8,-58.6,Loss,0.03,2,,deusfund-sqx1
Closed position,784672675,GBPJPY,1,Buy,195.345,194.138,2025/04/02 23:13:29,2025/04/02 23:27:04,2025/04/02,2025/04/02,-805.75,0,-7,-812.75,199.255,194.155,-120.7,Loss,0.23,202501002,,deusfund-sqx2
Closed position,784777798,USTEC,5,Sell,19352.3,19063.45,2025/04/02 23:28:07,2025/04/02 23:37:21,2025/04/02,2025/04/02,1444.25,0,0,1444.25,19069.58,19534.36,288.8,Win,0.15,2,,deusfund-sqx1
Closed position,784973512,XAUUSD,0.4,Buy,3146.14,3138.06,2025/04/03 01:12:47,2025/04/03 01:19:37,2025/04/03,2025/04/03,-323.2,0,-2.8,-326.0,3169.56,3138.01,-80.8,Loss,0.11,6,,deusfund-sqx1
Closed position,784973504,XAUUSD,1,Buy,3146.14,3134.39,2025/04/03 01:12:47,2025/04/03 01:27:24,2025/04/03,2025/04/03,-1175,0,-7,-1182,0,3134.61,-117.5,Loss,0.24,202501026,,deusfund-sqx2
Closed position,785062455,XAUUSD,1,Buy,3148.85,3162.14,2025/04/03 02:01:31,2025/04/03 03:00:10,2025/04/03,2025/04/03,1329,0,-7,1322,0,3131.24,132.9,Win,0.98,202501021,,deusfund-sqx2
Closed position,785064629,XAUUSD,1,Buy,3150.25,3138.72,2025/04/03 02:02:55,2025/04/03 08:01:17,2025/04/03,2025/04/03,-1153,0,-7,-1160,0,3138.75,-115.3,Loss,5.97,202501022,,deusfund-sqx2
Closed position,785062430,XAUUSD,1,Buy,3148.85,3137.05,2025/04/03 02:01:31,2025/04/03 08:01:22,2025/04/03,2025/04/03,-1180,0,-7,-1187,3262.34,3137.16,-118.0,Loss,6,202501024,,deusfund-sqx2
Closed position,785062429,XAUUSD,1,Buy,3148.85,3137.12,2025/04/03 02:01:31,2025/04/03 08:01:22,2025/04/03,2025/04/03,-1173,0,-7,-1180,3262.34,3137.05,-117.3,Loss,6,1006,,deusfund-sqx1
Closed position,785062442,XAUUSD,1,Buy,3148.85,3137.12,2025/04/03 02:01:31,2025/04/03 08:01:22,2025/04/03,2025/04/03,-1173,0,-7,-1180,3262.34,3137.05,-117.3,Loss,6,202501023,,deusfund-sqx2
Closed position,785062453,XAUUSD,1,Buy,3148.85,3132.32,2025/04/03 02:01:31,2025/04/03 08:16:03,2025/04/03,2025/04/03,-1653,0,-7,-1660,3432.39,3132.35,-165.3,Loss,6.24,202501027,,deusfund-sqx2
Closed position,784999438,GBPJPY,1,Sell,192.336,191.926,2025/04/03 01:21:50,2025/04/03 19:23:38,2025/04/03,2025/04/03,280.1,0,-7,273.1,183.292,195.025,41.0,Win,18.03,202501002,,deusfund-sqx2
Closed position,787537407,GBPJPY,1,Sell,190.853,190.931,2025/04/04 06:44:29,2025/04/04 08:45:09,2025/04/04,2025/04/04,-53.48,0,-7,-60.48,181.884,193.526,-7.8,Loss,2.01,202501002,,deusfund-sqx2
Closed position,788140421,GBPJPY,1,Sell,189.093,189.202,2025/04/04 13:43:55,2025/04/04 20:00:00,2025/04/04,2025/04/04,-74.29,0,-7,-81.29,182.856,190.496,-10.9,Loss,6.27,202501003,,deusfund-sqx2
Closed position,791769714,USTEC,8,Buy,18184.45,18025.15,2025/04/07 17:17:07,2025/04/07 17:18:20,2025/04/07,2025/04/07,-1274.4,0,0,-1274.4,0,18027.95,-159.3,Loss,0.02,202501009,,deusfund-sqx2
Closed position,791687245,USTEC,8,Buy,17153.5,17321.85,2025/04/07 17:00:10,2025/04/07 22:45:00,2025/04/07,2025/04/07,1346.8,0,0,1346.8,0,15437.03,168.4,Win,5.75,5,,deusfund-sqx1
Closed position,791946971,USTEC,8,Buy,17641.45,17321.85,2025/04/07 18:02:52,2025/04/07 22:45:00,2025/04/07,2025/04/07,-2556.8,0,0,-2556.8,0,15878.03,-319.6,Loss,4.7,9,,deusfund-sqx1
Closed position,792663819,USDJPY,1,Buy,147.976,147.219,2025/04/08 01:04:01,2025/04/08 10:00:00,2025/04/08,2025/04/08,-514.2,0,-7,-521.2,150.333,147.226,-75.7,Loss,8.93,202501015,,deusfund-sqx2
Closed position,792663823,USDJPY,1,Buy,147.976,146.782,2025/04/08 01:04:01,2025/04/08 14:05:39,2025/04/08,2025/04/08,-813.45,0,-7,-820.45,149.742,146.782,-119.4,Loss,13.03,202501019,,deusfund-sqx2
Closed position,793884777,USTEC,5,Buy,18200.1,18110.55,2025/04/08 17:18:00,2025/04/08 17:31:06,2025/04/08,2025/04/08,-447.75,0,0,-447.75,18292.32,18110.3,-89.6,Loss,0.22,1,,deusfund-sqx1
Closed position,793838162,USTEC,8,Buy,18101.9,17867.6,2025/04/08 16:58:07,2025/04/08 18:17:23,2025/04/08,2025/04/08,-1874.4,0,0,-1874.4,0,17868.66,-234.3,Loss,1.32,202501009,,deusfund-sqx2
Closed position,792663821,USDJPY,1,Buy,147.976,146.64,2025/04/08 01:04:01,2025/04/08 19:40:56,2025/04/08,2025/04/08,-911.07,0,-7,-918.07,150.925,146.641,-133.6,Loss,18.62,202501020,,deusfund-sqx2
Closed position,795304652,XAUUSD,1,Buy,3038.01,3038.54,2025/04/09 09:56:05,2025/04/09 10:00:00,2025/04/09,2025/04/09,53,0,-7,46,3147.37,3016.02,5.3,Win,0.07,202501023,,deusfund-sqx2
Closed position,795347195,XAUUSD,1,Buy,3047.63,3041,2025/04/09 10:11:03,2025/04/09 11:00:00,2025/04/09,2025/04/09,-663,0,-7,-670,0,3021.66,-66.3,Loss,0.82,1007,,deusfund-sqx1
Closed position,795769284,XAUUSD,1,Buy,3055.82,3066.4,2025/04/09 14:19:12,2025/04/09 15:00:01,2025/04/09,2025/04/09,1058,0,-7,1051,0,3030.36,105.8,Win,0.68,202501021,,deusfund-sqx2
Closed position,795275261,XAUUSD,1,Buy,3035.79,3049.54,2025/04/09 09:34:43,2025/04/09 15:25:58,2025/04/09,2025/04/09,1375,0,-7,1368,0,3013.41,137.5,Win,5.85,202501026,,deusfund-sqx2
Closed position,794291426,GBPJPY,1,Sell,186.92,186.24,2025/04/08 20:34:58,2025/04/09 20:20:59,2025/04/08,2025/04/09,466.86,-16.96,-7,442.90,180.751,188.319,68,Win,23.77,202501003,,deusfund-sqx2
Closed position,796637498,USTEC,8,Buy,18600.2,18347.2,2025/04/09 20:27:14,2025/04/09 20:28:30,2025/04/09,2025/04/09,-2024,0,0,-2024,18872.96,18343.89,-253.0,Loss,0.02,202501005,,deusfund-sqx2
Closed position,796637825,USTEC,8,Buy,18615.8,18328.9,2025/04/09 20:27:17,2025/04/09 20:28:52,2025/04/09,2025/04/09,-2295.2,0,0,-2295.2,0,18328.16,-286.9,Loss,0.03,202501004,,deusfund-sqx2
Closed position,796679052,USTEC,8,Buy,18675.4,18671.7,2025/04/09 20:35:28,2025/04/09 21:07:59,2025/04/09,2025/04/09,-29.6,0,0,-29.6,0,18158.65,-3.7,Loss,0.54,202501008,,deusfund-sqx2
Closed position,796845341,USTEC,8,Buy,18888.45,18586.8,2025/04/09 21:24:24,2025/04/09 22:00:35,2025/04/09,2025/04/09,-2413.2,0,0,-2413.2,0,18588.38,-301.6,Loss,0.6,202501006,,deusfund-sqx2
Closed position,796982046,USTEC,5,Buy,19078.95,19018.05,2025/04/09 22:31:08,2025/04/09 22:37:42,2025/04/09,2025/04/09,-304.5,0,0,-304.5,19363.65,19020.26,-60.9,Loss,0.11,2,,deusfund-sqx1
Closed position,796529866,USTEC,8,Buy,17443.6,19058.1,2025/04/09 20:02:02,2025/04/09 22:45:00,2025/04/09,2025/04/09,12916,0,0,12916,0,15699.72,1614.5,Win,2.72,5,,deusfund-sqx1
Closed position,796530407,USTEC,8,Buy,17512.45,19056.75,2025/04/09 20:02:03,2025/04/09 22:45:00,2025/04/09,2025/04/09,12354.4,0,0,12354.4,0,15739.68,1544.3,Win,2.72,9,,deusfund-sqx1
Closed position,796614692,USTEC,8,Buy,18282.95,19056.75,2025/04/09 20:23:53,2025/04/09 22:45:00,2025/04/09,2025/04/09,6190.4,0,0,6190.4,0,17732.41,773.8,Win,2.35,202501011,,deusfund-sqx2
Closed position,796611090,USTEC,8,Buy,18205.95,19199.5,2025/04/09 20:23:11,2025/04/10 02:00:00,2025/04/09,2025/04/10,7948.4,-21.97,0,7926.43,0,17987.72,993.6,Win,5.61,202501009,,deusfund-sqx2
Closed position,796616826,BTCUSD,0.8,Buy,80826.4,82116.7,2025/04/09 20:24:12,2025/04/10 09:00:00,2025/04/09,2025/04/10,1032.24,-36.93,0,995.31,0,79729.86,1290.3,Win,12.6,1001,,deusfund-sqx1
Closed position,797649970,GBPJPY,1,Buy,189.415,188.26,2025/04/10 09:55:53,2025/04/10 11:01:30,2025/04/10,2025/04/10,-789.65,0,-7,-796.65,193.361,188.261,-115.5,Loss,1.09,202501002,,deusfund-sqx2
Closed position,798318581,XAUUSD,1,Buy,3136.53,3117.22,2025/04/10 16:24:22,2025/04/10 17:00:00,2025/04/10,2025/04/10,-1931,0,-7,-1938,3249.36,3113.4,-193.1,Loss,0.59,202501024,,deusfund-sqx2
Closed position,798318582,XAUUSD,1,Buy,3136.53,3117.22,2025/04/10 16:24:22,2025/04/10 17:00:00,2025/04/10,2025/04/10,-1931,0,-7,-1938,3418.73,3112.9,-193.1,Loss,0.59,202501027,,deusfund-sqx2
Closed position,798318599,XAUUSD,1,Buy,3136.53,3117.22,2025/04/10 16:24:22,2025/04/10 17:00:00,2025/04/10,2025/04/10,-1931,0,-7,-1938,0,3114.5,-193.1,Loss,0.59,202501025,,deusfund-sqx2
Closed position,798318591,XAUUSD,1,Buy,3136.53,3116.86,2025/04/10 16:24:22,2025/04/10 17:00:01,2025/04/10,2025/04/10,-1967,0,-7,-1974,3249.36,3114.47,-196.7,Loss,0.59,1006,,deusfund-sqx1
Closed position,798587761,XAUUSD,0.4,Buy,3162.79,3154.41,2025/04/10 18:15:07,2025/04/10 19:10:23,2025/04/10,2025/04/10,-335.2,0,-2.8,-338.0,3186.1,3154.55,-83.8,Loss,0.92,6,,deusfund-sqx1
Closed position,798668408,USTEC,5,Sell,18241.55,17964.3,2025/04/10 18:45:07,2025/04/10 19:18:06,2025/04/10,2025/04/10,1386.25,0,0,1386.25,17968.33,18742.73,277.2,Win,0.55,2,,deusfund-sqx1
Closed position,798860987,XAUUSD,0.4,Buy,3162.67,3188.28,2025/04/10 20:23:53,2025/04/11 01:33:11,2025/04/10,2025/04/11,1024.4,-19.26,-2.8,1002.34,3186.1,3154.55,256.1,Win,5.16,6,,deusfund-sqx1
Closed position,799325926,XAUUSD,0.4,Buy,3189.31,3212.94,2025/04/11 03:02:09,2025/04/11 03:43:08,2025/04/11,2025/04/11,945.2,0,-2.8,942.4,3212.8,3181.25,236.3,Win,0.68,6,,deusfund-sqx1
Closed position,799307874,USTEC,5,Sell,18217.9,17936.05,2025/04/11 02:51:03,2025/04/11 03:45:14,2025/04/11,2025/04/11,1409.25,0,0,1409.25,17941.72,18732.3,281.8,Win,0.9,2,,deusfund-sqx1
Closed position,799761436,XAUUSD,0.4,Buy,3218.04,3209.53,2025/04/11 08:27:06,2025/04/11 08:36:55,2025/04/11,2025/04/11,-340.4,0,-2.8,-343.2,3241.3,3209.75,-85.1,Loss,0.16,6,,deusfund-sqx1
Closed position,798432117,XAUUSD,1,Buy,3138.15,3193.43,2025/04/10 17:07:21,2025/04/11 08:44:17,2025/04/10,2025/04/11,5528,-48.14,-7,5472.86,0,3116.44,552.8,Win,15.62,202501022,,deusfund-sqx2
Closed position,800058437,XAUUSD,0.4,Buy,3218.02,3241.44,2025/04/11 11:13:34,2025/04/11 16:33:12,2025/04/11,2025/04/11,936.8,0,-2.8,934.0,3241.3,3209.75,234.2,Win,5.33,6,,deusfund-sqx1
Closed position,800725708,XAUUSD,0.4,Buy,3233.48,3225.36,2025/04/11 17:08:51,2025/04/11 17:25:21,2025/04/11,2025/04/11,-324.8,0,-2.8,-327.6,3257.12,3225.57,-81.2,Loss,0.28,6,,deusfund-sqx1
Closed position,800753267,USTEC,5,Sell,18173.7,18426.65,2025/04/11 17:23:03,2025/04/11 19:00:00,2025/04/11,2025/04/11,-1264.75,0,0,-1264.75,17903.03,18669.64,-253.0,Loss,1.62,2,,deusfund-sqx1
Closed position,800117683,USTEC,5,Sell,18185.75,18428.3,2025/04/11 11:41:16,2025/04/11 19:00:02,2025/04/11,2025/04/11,-1212.75,0,0,-1212.75,17914.32,18687.01,-242.6,Loss,7.31,2,,deusfund-sqx1
